addr_count,taken,total,bias
7292,2,2,0
7293,2,2,0
7325,2,2,0
10933,0,1,0
10934,0,1,0
10935,0,1,0
10936,0,1,0
10937,0,1,0
10938,1,1,0
10945,0,1,0
10946,1,1,0
10941,0,1,0
10942,1,1,0
10943,1,1,0
10944,1,1,0
10939,0,1,0
10940,1,1,0
8729,0,2,0
8730,0,2,0
8731,0,2,0
8732,0,2,0
8733,0,2,0
8734,0,2,0
8735,0,2,0
8736,2,2,0
8788,0,2,0
8789,2,2,0
8792,2,2,0
8859,0,2,0
8860,2,2,0
8793,2,2,0
8794,2,2,0
8799,2,2,0
8816,0,2,0
8817,0,2,0
8818,0,2,0
8819,0,2,0
8820,2,2,0
8821,2,2,0
8826,0,2,0
8827,2,2,0
8828,2,2,0
8840,1,2,1
8841,0,1,0
8842,2,2,0
8854,0,2,0
8855,2,2,0
8856,1,2,1
10931,1,1,0
8857,0,2,0
8858,2,2,0
10930,1,1,0
10932,1,1,0
10947,1,1,0
10969,1,1,0
9267,360,360,0
9268,0,360,0
9269,0,360,0
9270,0,360,0
9271,0,360,0
9272,360,360,0
9273,0,360,0
9274,360,360,0
9258,360,360,0
9259,0,360,0
9260,0,360,0
9261,0,360,0
9262,0,360,0
9263,360,360,0
9264,0,360,0
9265,360,360,0
9253,0,360,0
9254,0,360,0
9255,360,360,0
9256,360,360,0
9245,360,360,0
9246,0,360,0
9247,0,360,0
9248,0,360,0
9249,0,360,0
9250,0,360,0
9251,0,360,0
9252,360,360,0
10874,0,361,0
10875,0,361,0
10876,0,361,0
10877,0,361,0
10878,361,361,0
11509,360,360,0
11510,0,360,0
11511,0,360,0
11512,0,360,0
11513,0,360,0
11514,0,360,0
11515,0,360,0
11516,360,360,0
11517,360,360,0
11518,360,360,0
9173,360,360,0
9177,0,360,0
9178,0,360,0
9179,0,360,0
9180,0,360,0
9181,360,360,0
9182,0,360,0
9183,360,360,0
9229,360,360,0
3972,1,1,0
9315,360,360,0
9316,0,360,0
9317,0,360,0
9318,0,360,0
9319,0,360,0
9320,360,360,0
9321,0,360,0
9322,360,360,0
8709,0,2,0
8710,0,2,0
8711,2,2,0
8867,2,2,0
10851,0,1,0
10852,0,1,0
10853,0,1,0
10854,1,1,0
10855,0,1,0
10856,1,1,0
10857,1,1,0
10864,1,1,0
10865,1,1,0
10866,0,1,0
10867,0,1,0
10868,1,1,0
10869,1,1,0
10879,1,1,0
10880,0,1,0
10881,1,1,0
10920,0,1,0
10921,0,1,0
10922,0,1,0
10923,0,1,0
10924,1,1,0
10925,1,1,0
10928,1,1,0
3374,0,1,0
3375,1,1,0
3376,1,1,0
3377,1,1,0
3381,0,1,0
3382,1,1,0
3383,1,1,0
3384,1,1,0
5197,11,11,0
5198,11,11,0
5128,1,1,0
5129,0,1,0
5130,1,1,0
5131,1,1,0
5132,1,29,0
5133,28,28,0
5134,0,28,0
5135,28,28,0
5136,28,28,0
5137,1,28,0
5138,27,27,0
5139,4,27,1
5140,23,23,0
5141,0,23,0
5142,23,23,0
5143,0,23,0
5144,23,23,0
5146,1,1,0
5149,0,24,0
5150,24,24,0
5147,25,25,0
5148,24,25,0
5151,5,5,0
5152,4,4,0
5155,0,108,0
5156,108,108,0
5153,112,112,0
5154,108,112,0
5157,4,4,0
5158,1,1,0
5159,0,1,0
5160,1,1,0
5145,23,23,0
3978,1,1,0
3979,1,1,0
3980,1,1,0
5115,0,2,0
5116,1,2,1
5210,2,2,0
5211,0,2,0
5212,2,2,0
5213,2,2,0
5217,2,2,0
5214,2,2,0
5215,2,2,0
5216,2,2,0
5117,0,1,0
5118,1,1,0
5119,1,1,0
5207,1,1,0
5208,0,1,0
5209,1,1,0
5120,1,1,0
5121,0,1,0
5122,1,1,0
5123,1,1,0
5124,0,1,0
5125,1,1,0
5126,1,1,0
5127,1,1,0
5161,1,1,0
5162,0,1,0
5163,1,1,0
5164,1,1,0
5171,1,170,0
5165,170,170,0
5166,0,170,0
5167,170,170,0
5168,170,170,0
5169,170,170,0
5170,170,170,0
5206,1,1,0
4306,1,1,0
4307,1,1,0
4308,1,1,0
4346,0,50,0
4347,50,50,0
4348,0,50,0
4349,50,50,0
4352,50,50,0
4353,50,50,0
4354,50,50,0
4355,0,50,0
4356,50,50,0
4378,0,50,0
4379,50,50,0
4357,50,50,0
4358,0,50,0
4359,270,320,1
4360,36,50,1
4393,0,14,0
4394,0,56,0
4395,56,56,0
4397,52,100,1
4396,100,104,0
10348,0,4,0
10349,0,4,0
4398,14,56,1
4399,42,42,0
4361,0,108,0
4362,108,108,0
4367,108,216,1
4363,0,216,0
4364,216,216,0
4368,36,108,1
4369,72,72,0
4365,0,216,0
4366,216,216,0
4370,0,50,0
4371,0,50,0
4372,0,50,0
4373,0,50,0
4374,0,50,0
4375,0,50,0
4376,36,50,1
4401,0,14,0
4402,0,14,0
4377,50,50,0
4400,14,14,0
4345,50,50,0
4380,37,50,1
4403,13,13,0
4381,0,50,0
4382,13,50,1
4383,13,37,1
4384,13,50,1
4385,13,37,1
4386,13,50,1
4387,13,37,1
4388,0,50,0
4389,50,50,0
4344,50,50,0
10839,0,1,0
10840,0,1,0
10841,0,1,0
10842,0,1,0
10843,1,1,0
10844,0,1,0
10845,1,1,0
10846,1,1,0
10849,0,1,0
10850,1,1,0
10882,0,1,0
10883,360,360,0
10908,0,360,0
10909,0,360,0
10910,0,360,0
10911,0,360,0
10912,360,360,0
10918,163,104122,0
10915,0,230040,0
10916,0,230040,0
10913,104122,230400,1
10914,126081,126278,0
10917,359,360,0
10919,1,1,0
10929,1,1,0
10970,0,1,0
10971,1,1,0
10974,1,1,0
10972,0,1,0
10973,1,1,0
10830,0,1,0
10831,0,1,0
10832,0,1,0
10833,1,1,0
10834,1,1,0
2985,4,4,0
3451,1,1,0
3452,1,1,0
3453,1,1,0
2983,0,4,0
2984,4,4,0
2241,0,4,0
2242,4,4,0
2243,0,4,0
2244,4,4,0
2245,4,4,0
2246,4,4,0
2265,4,4,0
2266,4,4,0
2284,4,4,0
2304,4,4,0
2311,4,4,0
2312,4,4,0
2313,4,4,0
2314,4,4,0
2315,4,4,0
2316,4,4,0
2336,4,4,0
2350,4,4,0
2355,0,4,0
2356,4,4,0
2470,4,4,0
2471,4,4,0
2472,4,4,0
2474,4,4,0
2475,4,4,0
2476,4,4,0
2484,0,4,0
2485,4,4,0
2337,4,4,0
2340,0,4,0
2341,4,4,0
2342,0,4,0
2343,4,4,0
2349,4,4,0
2214,0,4,0
2215,4,4,0
2225,0,4,0
2226,4,4,0
2239,4,4,0
2240,4,4,0
2486,0,4,0
2487,4,4,0
2492,4,4,0
2499,0,4,0
2500,24,24,0
2505,24,24,0
2506,24,24,0
2521,20,24,1
2577,4,4,0
2522,24,24,0
2523,20,24,1
2580,4,4,0
2610,4,4,0
2614,4,4,0
2615,4,4,0
2616,0,4,0
2617,4,4,0
4956,0,1,0
4957,0,1,0
4958,0,1,0
4959,0,1,0
4960,1,1,0
4962,1,1,0
4963,1,1,0
7529,1,1,0
7530,1,1,0
7531,1,1,0
7535,0,1,0
7536,1,1,0
7537,1,1,0
7538,1,1,0
7539,0,1,0
7540,1,1,0
7541,0,1,0
7542,1,1,0
7547,1,1,0
7558,1,1,0
7559,1,1,0
7566,0,1,0
7567,1,1,0
7568,0,1,0
7569,1,1,0
7574,0,1,0
7575,1,1,0
7576,1,1,0
9869,0,1,0
9870,0,1,0
9871,0,1,0
9872,1,1,0
9877,0,1,0
9878,1,1,0
9883,1,1,0
9884,0,1,0
9885,1,1,0
10203,1,1,0
10204,1,1,0
9886,1,1,0
9887,0,1,0
9888,0,1,0
9889,1,1,0
9890,1,1,0
9891,0,1,0
9892,0,1,0
9893,0,1,0
9894,1,1,0
9895,1,1,0
9907,1,1,0
9908,1,1,0
9909,1,1,0
9910,1,1,0
9911,1,1,0
9912,1,1,0
9915,0,1,0
9916,0,1,0
9917,1,1,0
9918,1,1,0
9919,1,1,0
9920,1,1,0
9921,1,1,0
9922,1,1,0
9923,1,1,0
9924,0,1,0
9925,1,1,0
9926,1,1,0
9927,1,1,0
9930,1,1,0
9931,1,1,0
9934,1,1,0
9939,1,1,0
10186,1,1,0
10195,1,1,0
10196,1,1,0
10197,1,1,0
10198,1,1,0
10199,1,1,0
10200,1,1,0
10201,0,1,0
10202,1,1,0
10205,1,1,0
10230,1,1,0
10235,0,1,0
10236,1,1,0
9932,1,1,0
9933,1,1,0
9928,1,1,0
9929,1,1,0
9913,1,1,0
9914,1,1,0
9896,1,1,0
9906,1,1,0
7548,1,1,0
7549,1,1,0
7550,1,1,0
7552,0,1,0
7553,1,1,0
7554,1,1,0
7555,1,1,0
7556,1,1,0
7557,1,1,0
4902,0,1,0
4903,0,1,0
4904,0,1,0
4905,0,1,0
4906,1,1,0
4937,1,1,0
4951,1,1,0
4954,1,1,0
4955,1,1,0
10237,1,1,0
10238,0,1,0
10239,1,1,0
10652,0,1,0
10653,0,1,0
10654,0,1,0
10655,0,1,0
10656,1,1,0
10657,1,1,0
10658,1,1,0
10659,1,1,0
10661,0,1,0
10662,1,1,0
10663,1,1,0
10664,1,1,0
10665,1,1,0
10666,1,1,0
10667,0,1,0
10668,1,1,0
10669,1,1,0
10670,0,1,0
10671,1,1,0
10672,0,1,0
10673,1,1,0
10680,1,1,0
10694,1,1,0
10695,1,1,0
10696,1,1,0
10697,1,1,0
10746,1,1,0
10751,0,1,0
10752,1,1,0
10753,0,1,0
10754,1,1,0
10755,1,1,0
10698,1,1,0
10699,1,1,0
10740,1,1,0
10741,0,1,0
10742,1,1,0
10743,0,1,0
10744,1,1,0
10745,1,1,0
10520,0,1,0
10521,0,1,0
10522,0,1,0
10523,0,1,0
10524,0,1,0
10525,0,1,0
10526,1,1,0
10527,1,1,0
10528,0,1,0
10529,0,1,0
10530,1,1,0
10531,1,1,0
10532,0,1,0
10533,1,1,0
10534,1,1,0
10535,1,1,0
10536,1,1,0
10642,1,1,0
10643,0,1,0
10644,1,1,0
10645,1,1,0
10646,0,1,0
10647,1,1,0
10648,0,1,0
10649,1,1,0
10650,0,1,0
10651,1,1,0
4298,1,1,0
4299,1,1,0
4300,1,1,0
10440,0,1,0
10441,0,1,0
10442,1,1,0
10443,1,1,0
10444,1,1,0
10445,1,1,0
10446,1,1,0
10447,1,1,0
10448,1,1,0
10449,1,1,0
10450,1,1,0
10451,1,1,0
10452,1,1,0
10453,1,1,0
10454,1,1,0
10455,1,1,0
10456,1,1,0
10457,1,1,0
10342,1,1,0
10343,0,1,0
10344,1,1,0
10345,1,1,0
10337,1,1,0
10338,0,1,0
10339,1,1,0
10340,1,1,0
10341,1,1,0
10346,1,1,0
10347,1,1,0
10350,1,1,0
10351,1,1,0
10352,1,1,0
10353,0,1,0
10354,1,1,0
10355,1,1,0
10356,1,1,0
10357,1,1,0
10359,1,1,0
10360,1,1,0
10361,1,1,0
10362,1,1,0
10363,1,1,0
10364,1,1,0
10365,1,1,0
10366,1,1,0
10367,1,1,0
10368,1,1,0
10369,1,1,0
10370,1,1,0
10371,1,1,0
10372,1,1,0
10373,1,1,0
10374,1,1,0
10375,1,1,0
10376,1,1,0
10377,1,1,0
10378,1,1,0
10379,1,1,0
10380,1,1,0
10381,1,1,0
10382,1,1,0
10383,1,1,0
10384,1,1,0
10385,0,1,0
10386,1,1,0
10358,1,1,0
10334,1,1,0
10335,0,1,0
10336,1,1,0
10387,1,1,0
10388,1,1,0
3054,0,326,0
3055,0,326,0
3056,0,326,0
3057,326,326,0
3058,324,326,0
3060,0,326,0
3061,326,326,0
3063,326,326,0
3064,326,326,0
3065,326,326,0
3059,324,324,0
3053,324,324,0
3066,324,324,0
3067,324,324,0
2191,0,328,0
2192,328,328,0
2193,328,328,0
2199,328,328,0
2200,328,328,0
2186,325,325,0
2189,0,325,0
2190,325,325,0
2201,325,325,0
10501,0,1,0
10502,0,1,0
10503,0,1,0
10504,0,1,0
10505,0,1,0
10506,0,1,0
10507,1,1,0
10508,1,1,0
10509,1,1,0
10510,1,1,0
10511,1,1,0
10418,0,1,0
10419,0,1,0
10420,0,1,0
10421,0,1,0
10422,1,1,0
10423,1,1,0
10406,0,1,0
10407,1,1,0
10408,1,1,0
2285,0,46,0
2286,0,46,0
2287,0,46,0
2288,46,46,0
2289,0,46,0
2290,46,46,0
2291,10,46,1
2293,10,46,1
2295,46,46,0
2303,46,46,0
2294,10,10,0
2292,10,10,0
2581,0,334,0
2582,0,334,0
2583,334,334,0
2584,8,334,0
3062,326,326,0
2585,0,28,0
2586,28,28,0
2587,28,28,0
2588,20,28,1
2594,334,334,0
2595,334,334,0
2609,334,334,0
2493,0,564,0
2494,0,564,0
2495,564,564,0
2496,20,564,0
2497,544,544,0
2498,564,564,0
2578,20,20,0
2579,20,20,0
2611,0,4,0
2612,0,4,0
2613,4,4,0
3739,0,7,0
3740,0,7,0
3741,0,7,0
3742,0,7,0
3743,0,7,0
3744,7,7,0
3745,0,7,0
3746,7,7,0
3747,7,7,0
3751,7,7,0
3752,7,7,0
3748,7,7,0
3749,0,7,0
3750,7,7,0
7451,0,110,0
7452,0,110,0
7453,0,110,0
7454,0,110,0
7455,0,110,0
7456,110,110,0
7457,0,110,0
7458,110,110,0
7459,1,110,0
7466,109,109,0
7471,3283,3283,0
7472,11,3283,0
7467,3381,3381,0
7470,3283,3381,0
7473,4,98,0
7474,0,94,0
7462,110,110,0
7463,110,110,0
7461,12,12,0
7476,4,4,0
7460,1,1,0
3336,0,285,0
3337,0,285,0
3338,285,285,0
2194,339,339,0
2195,0,339,0
2196,339,339,0
2197,339,339,0
2198,339,339,0
3725,0,7,0
3726,0,7,0
3727,0,7,0
3728,0,7,0
3729,7,7,0
3730,7,7,0
3732,7,40,1
3731,40,40,0
3733,0,7,0
3734,0,7,0
3735,7,7,0
3736,7,7,0
3737,7,7,0
2488,0,320,0
2489,0,320,0
2490,320,320,0
2491,320,320,0
7280,0,3,0
7281,0,3,0
7282,0,3,0
7283,3,3,0
7284,1,3,1
7285,2,2,0
7286,2,2,0
7326,0,2,0
7327,0,2,0
7328,2,2,0
7329,2,2,0
7330,2,2,0
7331,2,2,0
7332,2,2,0
7335,2,2,0
7341,2,2,0
7366,2,2,0
7367,2,2,0
7383,2,2,0
7384,0,2,0
7385,2,2,0
7386,2,2,0
10926,1,1,0
10927,1,1,0
10206,0,5,0
10207,0,5,0
10208,0,5,0
10209,5,5,0
10210,5,5,0
10211,5,5,0
10212,5,5,0
10213,5,5,0
10214,5,5,0
10215,5,5,0
10216,5,5,0
10217,5,5,0
10218,5,5,0
10219,5,5,0
10220,5,5,0
10227,5,5,0
10228,5,5,0
10229,5,5,0
10681,0,1,0
10682,0,1,0
10683,1,1,0
10684,1,1,0
4337,9,9,0
4338,0,9,0
4339,9,9,0
4340,9,9,0
4341,9,9,0
4342,9,9,0
4343,9,9,0
4390,9,9,0
4391,9,9,0
4392,9,9,0
4404,9,9,0
4405,9,9,0
4406,9,9,0
4334,9,9,0
4335,0,9,0
4336,9,9,0
4407,9,9,0
10870,0,1,0
10871,0,1,0
10872,1,1,0
10873,1,1,0
4938,3,3,0
4939,3,3,0
4940,3,3,0
4942,3,3,0
4944,3,90,0
4943,90,90,0
4945,3,3,0
4948,3,3,0
4949,0,3,0
4950,3,3,0
4941,3,3,0
4946,3,3,0
4947,3,3,0
10858,0,1,0
10859,0,1,0
10860,0,1,0
10861,1,1,0
10862,1,1,0
10863,1,1,0
8705,0,1,0
8706,0,1,0
8707,0,1,0
8708,1,1,0
4767,0,8,0
4768,0,8,0
4769,8,8,0
4770,8,8,0
4762,0,8,0
4763,0,8,0
4764,8,8,0
4765,8,8,0
4734,8,8,0
4735,0,8,0
4736,8,8,0
4741,8,8,0
4742,8,8,0
4743,8,8,0
4744,8,8,0
4745,8,8,0
4746,8,8,0
4747,8,8,0
4748,8,8,0
4749,8,8,0
4750,8,8,0
4751,8,8,0
4759,8,8,0
4760,8,8,0
4761,8,8,0
4766,8,8,0
4771,8,8,0
4773,8,8,0
4774,8,8,0
4775,8,8,0
4776,8,8,0
4777,8,8,0
6758,0,5,0
6759,0,5,0
6760,0,5,0
6761,0,5,0
6762,0,5,0
6763,5,5,0
6769,5,5,0
6770,5,5,0
6771,5,5,0
6772,5,5,0
6773,5,5,0
6774,5,5,0
6775,5,5,0
6776,5,5,0
6777,5,5,0
6778,5,5,0
6779,5,5,0
6780,5,5,0
6781,5,5,0
6782,5,5,0
6783,5,5,0
6784,5,5,0
6785,5,5,0
6786,5,5,0
6787,5,5,0
6788,5,5,0
6789,5,5,0
6790,5,5,0
6791,5,5,0
6792,5,5,0
6793,5,5,0
6794,5,5,0
6795,5,5,0
6796,5,5,0
6797,5,5,0
6798,5,5,0
6799,5,5,0
6800,5,5,0
6801,5,5,0
6802,5,5,0
6803,5,5,0
6804,5,5,0
6805,5,5,0
6806,5,5,0
6807,5,5,0
6808,5,5,0
6809,5,5,0
6810,5,5,0
6811,5,5,0
6812,5,5,0
6813,5,5,0
6814,5,5,0
6815,5,5,0
6816,5,5,0
6817,5,5,0
6818,5,5,0
6819,5,5,0
6820,0,5,0
6821,5,5,0
6822,5,5,0
6823,5,5,0
6824,5,5,0
6825,5,5,0
6826,5,5,0
6827,5,5,0
6828,5,5,0
6829,5,5,0
6830,5,5,0
6831,5,5,0
6832,5,5,0
6834,5,5,0
6835,5,5,0
6836,5,5,0
6837,5,5,0
6843,5,5,0
6860,0,5,0
6861,5,5,0
6863,0,5,0
6864,5,5,0
6865,5,5,0
6875,5,5,0
6877,0,5,0
6878,0,5,0
6879,5,5,0
6833,5,5,0
6671,3,3,0
6672,3,3,0
6673,0,3,0
6674,3,3,0
6675,3,3,0
6676,3,3,0
6677,3,3,0
6678,3,3,0
6679,3,3,0
6680,3,3,0
6681,3,3,0
6682,3,3,0
6726,3,3,0
6739,3,3,0
6740,3,3,0
6741,3,3,0
6742,0,3,0
6743,3,3,0
6748,3,3,0
6749,3,3,0
6750,3,3,0
6751,3,3,0
6752,3,3,0
6753,3,3,0
6754,3,3,0
6755,3,3,0
6756,3,3,0
6757,3,3,0
6880,3,3,0
6881,3,3,0
6882,3,3,0
6883,3,3,0
6884,0,3,0
6885,3,3,0
4964,0,3,0
4965,0,3,0
4966,0,3,0
4967,3,3,0
4970,0,3,0
4971,2,3,1
4996,3,3,0
4997,2,3,1
6651,3,3,0
6652,0,3,0
6653,3,3,0
6654,3,3,0
6655,3,3,0
6656,3,3,0
6657,3,3,0
6658,0,3,0
6659,3,3,0
6664,3,3,0
6666,3,3,0
6667,1,3,1
6668,1,2,1
6669,0,1,0
6670,1,1,0
6886,1,1,0
6887,1,1,0
7164,0,1,0
7165,1,1,0
7171,0,1,0
7172,1,1,0
7177,1,1,0
7178,1,1,0
7179,1,1,0
7198,1,1,0
7241,1,1,0
7279,1,1,0
7387,1,1,0
7388,1,1,0
7512,0,1,0
7513,1,1,0
7518,0,1,0
7519,1,1,0
7520,1,1,0
7521,1,1,0
7522,0,1,0
7523,1,1,0
7524,0,1,0
7525,1,1,0
7526,1,1,0
6665,3,3,0
10660,0,1,0
7527,0,3,0
7528,3,3,0
4998,2,2,0
4999,2,2,0
5009,2,2,0
5011,2,32,1
5010,26,32,1
5012,6,6,0
5013,6,6,0
6649,2,2,0
6650,2,2,0
4972,2,2,0
4983,0,2,0
4984,2,2,0
4985,2,2,0
4993,0,2,0
4994,2,2,0
4995,2,2,0
5014,2,2,0
6645,0,2,0
6646,0,2,0
6647,2,2,0
6648,2,2,0
4986,2,2,0
4987,0,2,0
4988,2,2,0
4989,0,2,0
4990,2,2,0
4991,0,2,0
4992,2,2,0
10633,1,1,0
10634,0,1,0
10635,1,1,0
10640,0,1,0
10641,1,1,0
10245,0,2,0
10246,0,2,0
10247,0,2,0
10248,0,2,0
10249,0,2,0
10250,2,2,0
10252,2,2,0
10253,0,2,0
10254,2,2,0
10271,2,2,0
10231,0,3,0
10232,3,3,0
10233,0,3,0
10234,3,3,0
8795,0,2,0
8796,0,2,0
8797,2,2,0
8798,2,2,0
10311,0,3,0
10312,3,3,0
10313,0,3,0
10314,3,3,0
10275,0,1,0
10276,0,1,0
10277,0,1,0
10278,0,1,0
10279,1,1,0
10280,1,1,0
10307,0,3,0
10308,0,3,0
10309,0,3,0
10310,3,3,0
10315,0,3,0
10316,0,3,0
10317,3,3,0
9879,0,8,0
9880,0,8,0
9881,0,8,0
9882,8,8,0
10712,0,2,0
10713,0,2,0
10714,2,2,0
4781,3,3,0
2360,1,1168,0
2473,1167,1167,0
2361,1,1,0
2373,1,1,0
2359,111,111,0
2374,0,111,0
2375,111,111,0
2380,111,111,0
2465,111,111,0
2466,111,111,0
2467,111,111,0
2357,57,111,1
2358,111,111,0
2468,0,111,0
2469,111,111,0
2682,1057,1057,0
2683,1057,1057,0
2684,0,1057,0
2685,1057,1057,0
2705,0,1057,0
2706,0,1057,0
2707,1057,1057,0
2758,4841,4842,0
5047,1,1,0
2759,1,4842,0
2760,36,4841,0
2761,4805,4805,0
3939,36,36,0
5048,1,1,0
5225,0,3,0
5226,0,3,0
5227,0,17,0
5228,17,17,0
5232,14,17,1
5233,3,3,0
2725,2512,2512,0
2726,0,2512,0
2727,0,2512,0
2728,2512,2512,0
5000,0,6,0
5001,0,6,0
5002,0,20,0
5003,20,20,0
5007,14,20,1
5008,6,6,0
3083,1,1,0
3084,1,1,0
3085,1,1,0
2629,0,1,0
2630,1,1,0
2664,1,1,0
2665,0,8,0
2666,37,37,0
2748,0,37,0
2749,37,37,0
2751,37,37,0
2754,1,37,0
2755,36,36,0
2756,1,36,0
2757,35,35,0
2769,0,35,0
2770,35,35,0
2771,1,35,0
2772,14,34,1
2860,20,20,0
2861,1,20,0
2862,19,19,0
2863,6,19,1
2773,29,30,0
2971,1,1,0
2976,0,1,0
2977,1,1,0
2789,1,1,0
2792,0,48,0
2793,48,48,0
2790,49,49,0
2791,48,49,0
2798,1,1,0
2799,1,1,0
2802,0,76,0
2803,76,76,0
2800,77,77,0
2801,76,77,0
2825,1,1,0
2978,0,1,0
2979,1,1,0
2826,1,1,0
2827,0,1,0
2828,1,1,0
2829,1,1,0
2830,1,1,0
2859,1,1,0
2864,6,6,0
2865,6,6,0
2866,0,6,0
2867,6,6,0
2968,1,1,0
2969,0,1,0
2970,1,1,0
2936,2,2,0
2937,1,2,1
2938,1,1,0
2939,1,1,0
2940,1,1,0
2868,1,1,0
2869,0,1,0
2870,1,1,0
2913,1,1,0
2954,1,1,0
2955,0,1,0
2956,1,1,0
2957,1,1,0
2941,1,1,0
2947,0,1,0
2948,1,1,0
2949,1,1,0
2919,1,1,0
2920,0,1,0
2921,0,1,0
2922,1,1,0
2923,0,1,0
2924,1,1,0
2925,1,1,0
2926,1,1,0
2932,0,1,0
2933,1,1,0
2934,0,1,0
2935,1,1,0
2963,1,1,0
2964,0,1,0
2965,1,1,0
2966,1,1,0
2967,1,1,0
2950,1,1,0
2953,1,1,0
2958,1,1,0
2960,1,1,0
2203,0,286,0
2204,1,286,0
3042,286,286,0
3043,286,286,0
3044,286,286,0
3045,286,286,0
3049,286,286,0
3050,286,286,0
3051,286,286,0
2205,0,1,0
2206,1,1,0
2210,1,1,0
3039,1,1,0
3040,0,1,0
3041,1,1,0
2211,1,1,0
2212,0,1,0
2213,1,1,0
2618,1,1,0
2619,0,1,0
2620,1,1,0
2624,1,1,0
2628,1,1,0
2980,1,1,0
2981,0,1,0
2982,1,1,0
3001,1,1,0
3030,0,1,0
3031,1,1,0
3032,1,1,0
3033,1,1,0
3034,1,1,0
3035,1,1,0
3036,1,1,0
3037,0,1,0
3038,1,1,0
2219,8,293,0
3335,285,285,0
3339,285,285,0
3340,285,285,0
3341,285,285,0
3342,285,285,0
3343,285,285,0
2220,8,8,0
2165,1,1,0
2185,1,1,0
2202,1,1,0
3052,1,1,0
3068,1,1,0
3081,1,1,0
2166,1,1,0
2184,1,1,0
2218,248,248,0
2221,0,248,0
2222,248,248,0
2216,244,248,0
2217,248,248,0
2223,0,248,0
2224,248,248,0
7468,2564,3381,1
7475,817,817,0
7469,2564,2564,0
7405,1,1,0
7406,0,1,0
7407,1,1,0
7408,1,1,0
7409,1,32,0
7410,31,31,0
7411,0,31,0
7412,31,31,0
7413,31,31,0
7414,1,31,0
7415,30,30,0
7416,5,30,1
7417,25,25,0
7418,0,25,0
7419,25,25,0
7420,0,25,0
7421,25,25,0
7423,1,1,0
7426,0,30,0
7427,30,30,0
7424,31,31,0
7425,30,31,0
7428,6,6,0
7429,5,5,0
7432,0,109,0
7433,109,109,0
7430,114,114,0
7431,109,114,0
7437,5,5,0
7440,1,1,0
7441,0,1,0
7442,1,1,0
7422,25,25,0
7395,1,1,0
7396,0,1,0
7397,1,1,0
7398,1,1,0
7399,0,1,0
7400,1,1,0
7401,1,1,0
7402,1,1,0
7403,1,1,0
7404,1,1,0
7443,1,1,0
7444,0,1,0
7445,1,1,0
7446,1,1,0
7465,1,110,0
7447,110,110,0
7448,0,110,0
7449,110,110,0
7450,110,110,0
7464,110,110,0
7477,0,1,0
7478,1,1,0
7389,0,1,0
7390,1,1,0
7483,1,1,0
7484,1,1,0
7485,1,1,0
7486,1,1,0
7488,0,20,0
7489,0,20,0
7490,20,20,0
7495,1,20,0
7496,19,19,0
7487,20,20,0
7510,1,1,0
7511,1,1,0
7507,1,1,0
7508,1,1,0
7509,1,1,0
7391,0,1,0
7392,1,1,0
7393,1,1,0
7480,1,1,0
7481,0,1,0
7482,1,1,0
7394,1,1,0
7479,1,1,0
7514,2,2,0
7515,0,2,0
7516,0,2,0
7517,2,2,0
4302,1,1,0
4303,1,1,0
4304,1,1,0
3389,9,9,0
3394,9,9,0
3400,9,9,0
3405,9,9,0
3417,0,9,0
3418,9,9,0
3419,0,9,0
3420,9,9,0
11875,0,1,0
11876,1,1,0
11879,1,1,0
11881,0,1,0
11882,1,1,0
11880,1,1,0
11883,1,1,0
3388,9,9,0
3421,0,9,0
3422,9,9,0
3423,9,9,0
3424,9,9,0
7560,3,3,0
7563,0,3,0
7564,0,3,0
7565,3,3,0
10747,2,2,0
10748,0,2,0
10749,0,2,0
10750,2,2,0
10636,1,1,0
10637,0,1,0
10638,0,1,0
10639,1,1,0
7135,2,2,0
7136,0,2,0
7137,0,2,0
7138,2,2,0
6660,6,6,0
6661,0,6,0
6662,0,6,0
6663,6,6,0
7543,2,2,0
7544,0,2,0
7545,0,2,0
7546,2,2,0
7570,2,2,0
7571,0,2,0
7572,0,2,0
7573,2,2,0
3982,1,1,0
3983,1,1,0
3984,1,1,0
2147,1,1,0
2154,1,1,0
2159,0,1,0
2160,1,1,0
2164,1,1,0
3082,1,1,0
3086,1,1,0
3090,1,1,0
3091,1,1,0
3092,0,1,0
3093,0,1,0
3094,1,1,0
3332,1,1,0
3373,1,1,0
3378,1,1,0
3380,1,1,0
3385,0,1,0
3386,1,1,0
3426,1,1,0
3429,1,1,0
3432,1,1,0
3435,1,1,0
3438,1,1,0
3441,1,1,0
3444,1,1,0
3447,1,1,0
3450,1,1,0
3454,1,1,0
3458,1,1,0
3462,1,1,0
3977,1,1,0
3981,1,1,0
3985,1,1,0
4297,1,1,0
4301,1,1,0
4305,1,1,0
4309,1,1,0
4313,1,1,0
4317,1,1,0
4321,1,1,0
4323,1,1,0
4327,1,1,0
4328,0,1,0
4329,1,1,0
2148,1,1,0
2153,1,1,0
3448,1,1,0
3449,1,1,0
3387,1,1,0
3425,1,1,0
3427,1,1,0
3428,1,1,0
3430,1,1,0
3431,1,1,0
3433,1,1,0
3434,1,1,0
3436,1,1,0
3437,1,1,0
3439,1,1,0
3440,1,1,0
3442,1,1,0
3443,1,1,0
3445,1,1,0
3446,1,1,0
6564,0,14,0
6565,0,14,0
6566,14,14,0
